row#,Name,FIPS,Source,ToxPi Score,Baseline.Health,Baseline.SocialEconomic,Baseline.Infrastructure,Baseline.Environment,ClimateChange.Health,ClimateChange.SocialEconomic,ClimateChange.ExtremeEvents
158,"AL, Coffee, 01031010400",1031010400,"+31.4002823,-086.0255683",0.553809569,0.693697672,0.505812446,0.634377845,0.323132148,0.582610845,0.617329343,0.519706681
159,"AL, Coffee, 01031010500",1031010500,"+31.4362328,-086.1524046",0.589107689,0.713077117,0.651504261,0.741668986,0.247990553,0.578718947,0.674842494,0.515951465
160,"AL, Coffee, 01031010600",1031010600,"+31.2721909,-086.1506243",0.535112965,0.74281931,0.516756239,0.616402596,0.222311348,0.557218703,0.574285611,0.515996947
161,"AL, Coffee, 01031010700",1031010700,"+31.2554712,-086.0287941",0.523661307,0.659736375,0.400980528,0.676374973,0.252954056,0.55526509,0.597836841,0.522481288
162,"AL, Coffee, 01031010800",1031010800,"+31.2340471,-085.8666367",0.498236512,0.599230157,0.413522555,0.537097939,0.258969732,0.569736358,0.606422193,0.502676648
163,"AL, Coffee, 01031010900",1031010900,"+31.2871143,-085.8740055",0.536923618,0.688696869,0.512412487,0.49439424,0.38452355,0.5767731,0.601193724,0.500471355
164,"AL, Coffee, 01031011000",1031011000,"+31.3220746,-085.8920299",0.543820971,0.625697058,0.556957781,0.556553754,0.361253066,0.582574923,0.621314622,0.502395593
165,"AL, Coffee, 01031011100",1031011100,"+31.3269520,-085.8525118",0.546939713,0.681046517,0.55820655,0.558568745,0.426652959,0.574801419,0.562631731,0.466670073
166,"AL, Coffee, 01031011201",1031011201,"+31.3627415,-085.8358305",0.470500613,0.445392738,0.285989907,0.51095104,0.303013807,0.571618106,0.672448606,0.504090088
167,"AL, Coffee, 01031011202",1031011202,"+31.3284083,-085.8089085",0.506649479,0.437747407,0.492345949,0.594363839,0.294435697,0.577425136,0.657624185,0.492604137
168,"AL, Coffee, 01031011300",1031011300,"+31.3016253,-085.8231428",0.616249881,0.760572581,0.719877434,0.725576418,0.402171409,0.586821065,0.621533608,0.497196651
169,"AL, Colbert, 01033020100",1033020100,"+34.7695045,-087.6805197",0.585449367,0.744552511,0.531947671,0.74012776,0.44410202,0.465990104,0.621146673,0.550278827
170,"AL, Colbert, 01033020200",1033020200,"+34.7664844,-087.7003805",0.578367826,0.787668216,0.462473168,0.696103947,0.420413116,0.532336496,0.602776305,0.546803536
171,"AL, Colbert, 01033020300",1033020300,"+34.7529158,-087.6979348",0.617896623,0.812483246,0.518202569,0.772917425,0.476843132,0.566570199,0.634921048,0.543338741
172,"AL, Colbert, 01033020400",1033020400,"+34.7497044,-087.7196230",0.489410004,0.603959448,0.317216616,0.526508869,0.303791703,0.502942084,0.605126668,0.566324639
173,"AL, Colbert, 01033020500",1033020500,"+34.7186239,-087.7268835",0.600686346,0.761419448,0.54412911,0.701988475,0.428524279,0.509758028,0.682088795,0.576896286
174,"AL, Colbert, 01033020600",1033020600,"+34.7190236,-087.6783975",0.584241174,0.726992829,0.474620914,0.682578591,0.473428746,0.538877803,0.630454271,0.562735061
175,"AL, Colbert, 01033020701",1033020701,"+34.7241056,-087.6262632",0.543747936,0.583030207,0.332961687,0.645922458,0.489430943,0.460419253,0.709056756,0.585414247
176,"AL, Colbert, 01033020703",1033020703,"+34.7471222,-087.6398474",0.557846564,0.63642618,0.3779921,0.655040205,0.464732583,0.55713827,0.65224817,0.561348443
177,"AL, Colbert, 01033020704",1033020704,"+34.7443268,-087.6663059",0.558137809,0.641448524,0.397120416,0.62299852,0.50181756,0.544990276,0.643649217,0.554940147
178,"AL, Colbert, 01033020801",1033020801,"+34.7746340,-087.5053473",0.553575135,0.689196978,0.39263699,0.705428116,0.322049514,0.537116678,0.642018381,0.586579285
179,"AL, Colbert, 01033020802",1033020802,"+34.6517425,-087.5574471",0.586111843,0.760121394,0.521486509,0.708770294,0.36782656,0.519613554,0.63219392,0.592770667
180,"AL, Colbert, 01033020901",1033020901,"+34.6133167,-087.6919752",0.595877759,0.805044771,0.440441542,0.742588981,0.343403597,0.564693505,0.683670665,0.591301249
181,"AL, Colbert, 01033020902",1033020902,"+34.6686652,-087.8228040",0.603071111,0.759935605,0.508685644,0.793444347,0.430460477,0.514219854,0.621486714,0.593265138
182,"AL, Colbert, 01033021000",1033021000,"+34.7222460,-088.0128081",0.56801694,0.7537668,0.45452685,0.628187894,0.377569226,0.550625166,0.625243485,0.586199158
183,"AL, Conecuh, 01035960200",1035960200,"+31.5889624,-087.0102902",0.564854488,0.74947241,0.440842104,0.618599904,0.319192516,0.621266859,0.695205605,0.509402018
184,"AL, Conecuh, 01035960300",1035960300,"+31.3559372,-087.2429336",0.58637679,0.803900072,0.53665862,0.572355045,0.341189489,0.622935505,0.700310298,0.527288503
185,"AL, Conecuh, 01035960400",1035960400,"+31.3411108,-087.0387457",0.593198522,0.822674976,0.48164539,0.637020935,0.362113708,0.592139573,0.735349468,0.521445604
186,"AL, Conecuh, 01035960500",1035960500,"+31.4626914,-086.9984985",0.607033198,0.848637755,0.62988206,0.630184636,0.365976604,0.581537061,0.694182762,0.498831512
187,"AL, Conecuh, 01035960600",1035960600,"+31.3854843,-086.8079409",0.604167922,0.79360479,0.503378935,0.67335521,0.324082501,0.610931351,0.8038609,0.51996177
188,"AL, Coosa, 01037961000",1037961000,"+32.9929287,-086.0738794",0.635933987,0.778305934,0.726301548,0.632705657,0.369416335,0.788409085,0.667534753,0.488864596
189,"AL, Coosa, 01037961100",1037961100,"+33.0033478,-086.3347023",0.59755856,0.696126624,0.466792671,0.706110635,0.334866417,0.800967691,0.689309609,0.48873627
190,"AL, Coosa, 01037961200",1037961200,"+32.8243680,-086.1981046",0.576908632,0.702830927,0.534496658,0.648582996,0.264951456,0.72049925,0.683849913,0.483149221
191,"AL, Covington, 01039961600",1039961600,"+31.4420655,-086.3998913",0.568089314,0.631067934,0.478264743,0.77926385,0.289310963,0.587142432,0.700636156,0.510939117
192,"AL, Covington, 01039961700",1039961700,"+31.3784363,-086.6149810",0.586843072,0.687704661,0.568164197,0.643304301,0.42745358,0.58769443,0.677399124,0.516181208
193,"AL, Covington, 01039961800",1039961800,"+31.2650426,-086.5052622",0.582455739,0.713321514,0.522439236,0.732797056,0.351326423,0.59607373,0.654533416,0.506698796
194,"AL, Covington, 01039961900",1039961900,"+31.2662966,-086.4627000",0.525537274,0.631145187,0.453359688,0.612033936,0.276383979,0.562625792,0.637950304,0.505262032
195,"AL, Covington, 01039962000",1039962000,"+31.3443958,-086.4638520",0.601483627,0.703191156,0.639980267,0.675717601,0.412899139,0.607205123,0.666448448,0.504943658
196,"AL, Covington, 01039962100",1039962100,"+31.3264450,-086.5072740",0.607327575,0.751747971,0.665641294,0.720854859,0.416528117,0.58011866,0.625451762,0.490950366
197,"AL, Covington, 01039962300",1039962300,"+31.2543282,-086.3833989",0.548226567,0.708954644,0.406368487,0.686593055,0.271254336,0.576491143,0.672001995,0.51592231
198,"AL, Covington, 01039962400",1039962400,"+31.3581976,-086.2407321",0.532098901,0.643193095,0.447897937,0.60753551,0.254881833,0.58422354,0.668268347,0.518692047
199,"AL, Covington, 01039962500",1039962500,"+31.2943394,-086.2747847",0.537497638,0.708902623,0.539021639,0.627727514,0.222304904,0.56904378,0.598727271,0.496755733
200,"AL, Covington, 01039962600",1039962600,"+31.2706149,-086.2808706",0.589276818,0.796010041,0.694499791,0.660102671,0.280361636,0.592215195,0.607301741,0.494446648
201,"AL, Covington, 01039962700",1039962700,"+31.2623346,-086.2376734",0.594269611,0.782875092,0.654470032,0.702433514,0.306794137,0.599791115,0.615625941,0.497897448
202,"AL, Covington, 01039962800",1039962800,"+31.1794840,-086.2793092",0.56297737,0.766210025,0.522705207,0.662476775,0.289455499,0.569616215,0.614647984,0.515729887
203,"AL, Covington, 01039962900",1039962900,"+31.1195838,-086.5873825",0.518202424,0.615659958,0.356582446,0.621673058,0.301060913,0.582226288,0.630370113,0.519844195
204,"AL, Covington, 01039963000",1039963000,"+31.0547438,-086.3533826",0.574442698,0.762444561,0.534957574,0.729574199,0.215946679,0.588374765,0.671011796,0.518789309
205,"AL, Crenshaw, 01041963400",1041963400,"+31.8829739,-086.2579770",0.543931417,0.67362306,0.397958784,0.668306025,0.225563836,0.598796815,0.741160621,0.50211078
206,"AL, Crenshaw, 01041963500",1041963500,"+31.9513689,-086.3662102",0.573078147,0.72635589,0.514945159,0.700294356,0.210303267,0.620132789,0.738784416,0.50073115
207,"AL, Crenshaw, 01041963600",1041963600,"+31.7244285,-086.3608435",0.592505098,0.777758043,0.542396545,0.639524394,0.267056345,0.624974548,0.784566157,0.511259657
208,"AL, Crenshaw, 01041963700",1041963700,"+31.7245275,-086.2287512",0.583577085,0.689949235,0.510084949,0.644609074,0.29962247,0.624997591,0.805888079,0.509888201
209,"AL, Crenshaw, 01041963800",1041963800,"+31.5728699,-086.3947757",0.58672854,0.732364652,0.582838242,0.682492954,0.252542203,0.619216351,0.730363644,0.507281733
210,"AL, Crenshaw, 01041963900",1041963900,"+31.5438667,-086.2127555",0.545425503,0.696175973,0.397823167,0.567984937,0.278697106,0.619888897,0.745963358,0.511445084
211,"AL, Cullman, 01043964100",1043964100,"+34.2616429,-086.5683185",0.573434743,0.721798973,0.503562289,0.523620787,0.298440917,0.67435091,0.718884473,0.573384848
212,"AL, Cullman, 01043964200",1043964200,"+34.2368309,-086.7301827",0.559610347,0.652919552,0.36950893,0.580211343,0.320928926,0.689635944,0.741790985,0.562276747
213,"AL, Cullman, 01043964300",1043964300,"+34.2715006,-086.8345066",0.580604399,0.675065217,0.46830368,0.574182571,0.387431622,0.66810751,0.73326004,0.557880155
214,"AL, Cullman, 01043964400",1043964400,"+34.2685695,-086.9423802",0.577422308,0.706814501,0.449157623,0.571853972,0.36524039,0.693650898,0.696418654,0.558820116
215,"AL, Cullman, 01043964500",1043964500,"+34.2161793,-087.0707282",0.568709505,0.663911337,0.438781835,0.603505163,0.245469371,0.706825831,0.730821267,0.591651733
216,"AL, Cullman, 01043964600",1043964600,"+34.1589207,-086.9571734",0.550044259,0.640799953,0.39210506,0.628093001,0.224104241,0.674407388,0.727426299,0.563373868
217,"AL, Cullman, 01043964700",1043964700,"+34.1565069,-086.8940425",0.58140485,0.691751745,0.4814705,0.515912315,0.407942233,0.674109594,0.739977888,0.558669675
218,"AL, Cullman, 01043964800",1043964800,"+34.1871901,-086.8630960",0.623140303,0.697510689,0.579481623,0.691659398,0.439151992,0.713960045,0.70762504,0.532593335
219,"AL, Cullman, 01043964900",1043964900,"+34.2009197,-086.8252270",0.566247671,0.596810154,0.449583003,0.493911847,0.416772484,0.69409777,0.760033497,0.552524942
220,"AL, Cullman, 01043965000",1043965000,"+34.1526102,-086.8389678",0.594889149,0.650322245,0.530870144,0.640480721,0.404622855,0.639000739,0.750698696,0.548228643
221,"AL, Cullman, 01043965100",1043965100,"+34.1176820,-086.7963608",0.570095467,0.629499945,0.380985326,0.675409318,0.40252853,0.640800337,0.701968121,0.559476689
222,"AL, Cullman, 01043965200",1043965200,"+34.1363772,-086.7303636",0.570010979,0.666195201,0.446219717,0.654195744,0.344374097,0.646504628,0.673494459,0.559093008
223,"AL, Cullman, 01043965300",1043965300,"+34.1560361,-086.6369887",0.561738405,0.669305477,0.471286276,0.586305535,0.265630288,0.664646941,0.707279559,0.56771476
224,"AL, Cullman, 01043965401",1043965401,"+34.0726516,-086.8090825",0.605285791,0.738934933,0.576360447,0.570594889,0.440016678,0.647398009,0.703284759,0.560410819
225,"AL, Cullman, 01043965402",1043965402,"+33.9980493,-086.7870516",0.600660129,0.698583968,0.452126292,0.702578243,0.463095425,0.633545385,0.70054811,0.554143481
226,"AL, Cullman, 01043965500",1043965500,"+34.0090994,-086.9122358",0.560007729,0.63947936,0.340608539,0.633797091,0.356562923,0.627289188,0.766811192,0.555505813
227,"AL, Cullman, 01043965600",1043965600,"+34.0588289,-087.0555974",0.535812066,0.686616396,0.280707895,0.690646402,0.157794555,0.649223168,0.705798341,0.579897702
228,"AL, Cullman, 01043965700",1043965700,"+33.9216781,-087.0105855",0.556917042,0.679237796,0.53071841,0.616570783,0.256238149,0.559787468,0.696860707,0.559005979
229,"AL, Dale, 01045020000",1045020000,"+31.3914732,-085.7214541",0.507306469,0.519878044,0.457763629,0.504722771,0.347343052,0.592937734,0.619894159,0.508605892
230,"AL, Dale, 01045020100",1045020100,"+31.5551176,-085.6558628",0.570380884,0.771408487,0.44944106,0.672441006,0.369205458,0.568811233,0.633142151,0.528216793
231,"AL, Dale, 01045020200",1045020200,"+31.4943787,-085.4641507",0.518097615,0.686063289,0.341665671,0.677472913,0.218166404,0.578859239,0.596170189,0.528285599
232,"AL, Dale, 01045020300",1045020300,"+31.4380274,-085.5632565",0.559677815,0.76842258,0.471915725,0.617125788,0.35528421,0.580497144,0.606730497,0.517768764
233,"AL, Dale, 01045020400",1045020400,"+31.4888455,-085.6499293",0.529841677,0.720630833,0.418732307,0.617807775,0.317214434,0.522447845,0.601670689,0.510387853
234,"AL, Dale, 01045020500",1045020500,"+31.4510947,-085.6185143",0.569593449,0.754696084,0.524867653,0.78920527,0.279127443,0.584586682,0.562073612,0.492597398
235,"AL, Dale, 01045020700",1045020700,"+31.4434702,-085.6412920",0.610622413,0.81162266,0.621401353,0.798647783,0.375573375,0.58400658,0.595970245,0.487134894
236,"AL, Dale, 01045020801",1045020801,"+31.3971496,-085.6615284",0.561740276,0.758335632,0.533906201,0.738605208,0.239587292,0.57440271,0.585588117,0.501756771
237,"AL, Dale, 01045020802",1045020802,"+31.4149425,-085.6413488",0.596285608,0.752065008,0.58044663,0.765871899,0.352459994,0.584810019,0.634847796,0.503497915
238,"AL, Dale, 01045021101",1045021101,"+31.3169064,-085.7680896",0.538326256,0.661218144,0.470876402,0.659571886,0.276510969,0.575077772,0.612871635,0.512156986
239,"AL, Dale, 01045021102",1045021102,"+31.3021556,-085.7056542",0.573023178,0.753590581,0.520415168,0.691643604,0.319149004,0.580281476,0.646150754,0.49993166
240,"AL, Dale, 01045021200",1045021200,"+31.2427996,-085.7372687",0.565619394,0.748298784,0.545337842,0.645184784,0.302877967,0.591489859,0.612557438,0.513589085
241,"AL, Dale, 01045021300",1045021300,"+31.3063434,-085.5736585",0.569130662,0.696046265,0.44740717,0.714848932,0.345838021,0.587929151,0.680341182,0.511503911
242,"AL, Dale, 01045021400",1045021400,"+31.3398035,-085.4652990",0.630279335,0.800253448,0.612809924,0.804532524,0.463909309,0.584925532,0.637005015,0.508519593
243,"AL, Dallas, 01047956100",1047956100,"+32.4934988,-086.9338988",0.589619188,0.724804731,0.492006108,0.732845028,0.393443601,0.544751229,0.730797788,0.50868583
244,"AL, Dallas, 01047956201",1047956201,"+32.4054090,-087.1179381",0.617595221,0.852543097,0.568514328,0.79987596,0.381518712,0.549212991,0.671331442,0.500170014
245,"AL, Dallas, 01047956202",1047956202,"+32.5526588,-087.0352646",0.559861114,0.751904152,0.391887742,0.775473983,0.252430051,0.552108716,0.691427857,0.503795299
246,"AL, Dallas, 01047956300",1047956300,"+32.4484185,-087.0509577",0.648701972,0.84856428,0.677950811,0.85950629,0.366380179,0.553592627,0.744599366,0.490320248
247,"AL, Dallas, 01047956400",1047956400,"+32.4281954,-087.0154714",0.667000232,0.88255248,0.739469016,0.868981614,0.444711469,0.551975305,0.715985608,0.465326131
248,"AL, Dallas, 01047956500",1047956500,"+32.4124123,-087.0002305",0.655770665,0.896359255,0.618196522,0.881250264,0.422917821,0.562529013,0.747361858,0.461779921
249,"AL, Dallas, 01047956600",1047956600,"+32.4157042,-087.0280529",0.62771612,0.846917412,0.58678497,0.791073163,0.463083952,0.546324922,0.718229878,0.441598541
250,"AL, Dallas, 01047956701",1047956701,"+32.4053230,-087.0713872",0.546609609,0.679983132,0.38223557,0.69539765,0.338540938,0.552434787,0.699667727,0.478007457
251,"AL, Dallas, 01047956702",1047956702,"+32.3982867,-087.0528381",0.605854322,0.858752091,0.5858428,0.689527501,0.401325325,0.553664474,0.678902112,0.472965953
252,"AL, Dallas, 01047956800",1047956800,"+32.4240901,-087.0568535",0.641042779,0.816132819,0.66260635,0.817758142,0.409698686,0.557083997,0.740152992,0.48386647
253,"AL, Dallas, 01047956900",1047956900,"+32.3256691,-087.2191795",0.607906857,0.872459341,0.591156741,0.763811466,0.318455073,0.531029617,0.672444056,0.505991709
254,"AL, Dallas, 01047957000",1047957000,"+32.1608409,-087.0492697",0.627973542,0.884663168,0.670643156,0.804947312,0.337020004,0.566703401,0.627467532,0.504370223
255,"AL, Dallas, 01047957100",1047957100,"+32.2716452,-087.0225361",0.609725451,0.871589931,0.544463238,0.791616477,0.363825636,0.562169603,0.627916386,0.506496886
256,"AL, Dallas, 01047957200",1047957200,"+32.3660372,-087.0262820",0.610154981,0.867866042,0.521949788,0.744178531,0.425994307,0.562318504,0.654041045,0.494736653
257,"AL, Dallas, 01047957300",1047957300,"+32.3277469,-086.8942838",0.633239244,0.817171816,0.615791674,0.75870323,0.478002956,0.558169919,0.705671489,0.499163623
258,"AL, DeKalb, 01049960100",1049960100,"+34.7293415,-085.6367091",0.57453793,0.718768784,0.438779381,0.621461368,0.214128366,0.695243336,0.784994577,0.548389699
259,"AL, DeKalb, 01049960200",1049960200,"+34.6232169,-085.7206864",0.587875083,0.765775742,0.48429834,0.593403857,0.253919443,0.723862457,0.74856532,0.545300423
260,"AL, DeKalb, 01049960300",1049960300,"+34.5326223,-085.8630796",0.625647501,0.78233682,0.534026242,0.776928285,0.305892108,0.660093405,0.772313773,0.547941877
261,"AL, DeKalb, 01049960400",1049960400,"+34.5035063,-085.7958894",0.604525019,0.722694596,0.409092937,0.724322515,0.315014999,0.737578823,0.779081947,0.543889315
262,"AL, DeKalb, 01049960500",1049960500,"+34.4340842,-085.9687233",0.590858173,0.731515247,0.476229413,0.652777467,0.270695204,0.660496343,0.774337697,0.569955841
263,"AL, DeKalb, 01049960600",1049960600,"+34.3518360,-086.0016653",0.616821743,0.807464068,0.57840453,0.689493771,0.255050168,0.642379664,0.770631251,0.574328751
264,"AL, DeKalb, 01049960700",1049960700,"+34.2571822,-086.0254880",0.633630789,0.794884594,0.572409373,0.800521261,0.241086093,0.65023016,0.799555127,0.576728919
265,"AL, DeKalb, 01049960800",1049960800,"+34.2327858,-085.9017731",0.649865321,0.807435859,0.669712905,0.736811942,0.393504066,0.621706253,0.769174516,0.550711701
266,"AL, DeKalb, 01049960900",1049960900,"+34.3593838,-085.8012666",0.63491601,0.811134464,0.514760168,0.67541344,0.432616915,0.658658336,0.806428033,0.545400716
267,"AL, DeKalb, 01049961000",1049961000,"+34.3658783,-085.6957343",0.612828328,0.791753173,0.483025843,0.757668557,0.292749579,0.654589317,0.765453109,0.544558716
268,"AL, DeKalb, 01049961100",1049961100,"+34.4600937,-085.7455601",0.631202571,0.785439481,0.533820174,0.662796143,0.448257548,0.675725126,0.773486234,0.538893293
269,"AL, DeKalb, 01049961200",1049961200,"+34.5065741,-085.6996965",0.557753678,0.620252212,0.315529159,0.51086575,0.453861702,0.719315852,0.745646409,0.538804661
270,"AL, DeKalb, 01049961300",1049961300,"+34.4570386,-085.6353396",0.657936941,0.841829774,0.577655717,0.777146559,0.359130739,0.735047577,0.772407625,0.542340595
271,"AL, DeKalb, 01049961400",1049961400,"+34.6068390,-085.5865416",0.639804643,0.75569162,0.515405271,0.812853882,0.351495111,0.73005183,0.762679736,0.550455048
272,"AL, Elmore, 01051030100",1051030100,"+32.6402294,-086.3466270",0.585535675,0.669904026,0.588284525,0.677911803,0.302676605,0.627797983,0.71839565,0.513779136
273,"AL, Elmore, 01051030200",1051030200,"+32.6948549,-086.2223176",0.550749562,0.684407166,0.492460799,0.605760431,0.243692762,0.633297402,0.684399726,0.511228646
